id,Nome,Genero,Idade,Raça,Formação,Estado,Tempo de casa,Departamento,Senioridade,Idade Ingresso
1438,Sandra Clotilde Dias,Fem,38,branco,Pós graduação,Rio Grande do Norte,4,Recursos Humanos,Analista Pleno,34
1439,Quirino de Borges,Masc,35,pardo,Doutorado,Sergipe,3,Contabilidade,Analista Sênior,32
1440,Frederico Ximenes Kasuya Couto,Masc,41,pardo,Ensino Superior,Alagoas,5,Desenvolvimento de Produtos,Analista Pleno,36
1441,Otávio Alan da Silva Olkyesi,Masc,36,branco,Ensino Superior,Tocantins,1,Vendas,Analista Júnior,35
1442,Reinaldo Yuiba Faio de Rezende Neto,Masc,45,branco,Ensino Médio,Paraná,5,Operações,Analista Júnior,40
1443,Anne de Cerqueira Seixas,Fem,24,pardo,Pós graduação,Santa Catarina,2,Recursos Humanos,Analista Sênior,22
1444,Leonardo Mário Castelo Firncrya Júnior,Masc,38,branco,Ensino Superior,Rio Grande do Sul,10,Compras,Gerente,28
1445,César Victor Valverde Franco Vrombli,Masc,32,branco,Ensino Superior,Paraná,6,Operações,Gerente,26
1446,Nelson Miguel da Silva,Masc,41,pardo,Mestrado,Amapá,2,Compras,Gerente,39
1447,Alex Borba Thebier,Masc,38,branco,Ensino Superior,Amapá,7,Compras,Gerente,31
1448,Leandro Caeson,Masc,31,pardo,Pós graduação,Paraná,3,Marketing,Analista Júnior,28
1449,Carolina de Souza,Fem,18,preto,Ensino Superior,Espírito Santo,4,Desenvolvimento de Produtos,Analista Júnior,14
1450,Frederico Ricardo Weiss,Masc,28,branco,Ensino Superior,Sergipe,11,TI,Analista Sênior,17
1451,Yuri Compisttu Inguzde Faperno,Masc,26,branco,Ensino Superior,Sergipe,5,Desenvolvimento de Produtos,Analista Sênior,21
1452,Ciro Jacinto de Álvares,Masc,30,pardo,Ensino Superior,Minas Gerais,5,TI,Gerente,25
1453,Sandro Cleberson de Pinheiro dos Santos,Masc,30,branco,Mestrado,São Paulo,8,Administrativo,Gerente,22
1454,Márcio Edivaldo da Paz de Assunção Neto,Masc,30,branco,Pós graduação,Paraná,5,Administrativo,Analista Pleno,25
1455,Mara Suzana Peinuvic de Mello,Fem,20,pardo,Ensino Superior,Rio Grande do Sul,2,Administrativo,Analista Júnior,18
1456,Camilo Sholo,Masc,32,branco,Ensino Superior,Alagoas,7,Desenvolvimento de Produtos,Analista Sênior,25
1457,Alfredo Mineiro,Masc,29,branco,Doutorado,Rio Grande do Sul,4,Administrativo,Estagiário,25
1458,Juliano Martinho Cudie,Masc,18,branco,Ensino Superior,Distrito Federal,4,Compras,Analista Pleno,14
1459,Raí Manoel da Silva de Mendonça Júnior,Masc,25,branco,Ensino Médio,Amazonas,3,Administrativo,Analista Pleno,22
1460,Rodolfo Ronkibe,Masc,28,branco,Ensino Superior,Paraíba,4,Operações,Analista Sênior,24
1462,Rosângela Madalena das Neves Ximenes,Fem,20,pardo,Mestrado,Rio de Janeiro,5,Administrativo,Analista Júnior,15
1463,Flaviana Borba Abaler,Fem,30,pardo,Ensino Superior,Amazonas,5,Operações,Analista Sênior,25
1464,Otaviano Jacinto Ximenes Ruimmea,Masc,30,pardo,Mestrado,Paraná,0,Desenvolvimento de Produtos,Analista Sênior,30
1465,Michel Amarildo dos Santos,Masc,20,branco,Ensino Superior,Sergipe,5,Vendas,Analista Sênior,15
1466,Anakin de Meireles Iltro,Masc,46,pardo,Ensino Superior,Distrito Federal,3,Administrativo,Analista Pleno,43
1467,Luciano Vinícius Franco Kulmorripi Pinhão Júnior,Masc,30,branco,Ensino Superior,Santa Catarina,5,Compras,Analista Júnior,25
1468,Lucas Kao da Silva,Masc,32,preto,Ensino Superior,Alagoas,8,TI,Analista Júnior,24
1469,Zulmira Kátia Schneider Ifemyzo de Guimarães,Fem,29,pardo,Ensino Superior,São Paulo,5,TI,Estagiário,24
1470,Aparecida de Melo,Fem,39,pardo,Pós graduação,Mato Grosso do Sul,6,Operações,Analista Júnior,33
1471,Daniel Barnabé Pires,Masc,43,branco,Mestrado,Rio Grande do Sul,6,Operações,Gerente,37
1472,Everton do Espírito Santo Eszeman,Masc,35,branco,Mestrado,São Paulo,4,Compras,Analista Júnior,31
1473,Marco Danilo de Novais,Masc,36,pardo,Ensino Superior,Sergipe,2,Operações,Analista Sênior,34
1474,Israel de Arantes,Masc,42,pardo,Ensino Médio,São Paulo,3,Administrativo,Analista Pleno,39
1475,Anakin Henrique Rodrigues Onsaer,Masc,22,branco,Ensino Superior,Maranhão,6,Desenvolvimento de Produtos,Gerente,16
1476,Armando Sisuloer Júnior,Masc,26,branco,Ensino Superior,Goiás,9,Operações,Estagiário,17
1477,Luís Valter de Andrade Vaz,Masc,28,pardo,Ensino Superior,São Paulo,8,Vendas,Analista Sênior,20
1478,Marlon Nathan de França,Masc,36,pardo,Ensino Superior,Rio de Janeiro,8,Vendas,Gerente,28
1479,Ângelo Bobe,Masc,25,branco,Ensino Superior,Amazonas,4,Desenvolvimento de Produtos,Analista Pleno,21
1480,Olímpia de Toledo da Silva Pimenta,Fem,30,pardo,Ensino Superior,Rio de Janeiro,4,TI,Analista Pleno,26
1481,Uribe Schmidt,Masc,52,pardo,Ensino Superior,Minas Gerais,10,Operações,Analista Sênior,42
1482,Fábio Guerra,Masc,41,preto,Ensino Superior,Goiás,7,Marketing,Estagiário,34
1483,Priscila Gomes,Fem,38,pardo,Ensino Superior,Pernambuco,7,Contabilidade,Analista Sênior,31
1484,Ronaldo de Lemos da Silva,Masc,30,pardo,Ensino Superior,Santa Catarina,3,Recursos Humanos,Analista Júnior,27
1485,Eduarda Mewo de Pereira,Fem,30,branco,Ensino Superior,Rio Grande do Sul,5,Marketing,Analista Júnior,25
1486,Osório de Ortiz da Costa Júnior,Masc,41,pardo,Ensino Superior,Alagoas,6,TI,Gerente,35
1487,Alan Dionísio Salo Ukoji,Masc,29,pardo,Doutorado,Paraná,8,Contabilidade,Analista Pleno,21
1488,Inácio Pimenta Eiman,Masc,30,branco,Pós graduação,Ceará,5,Vendas,Gerente,25
1489,Álvaro Igor Gogrol,Masc,49,pardo,Mestrado,Piauí,8,Marketing,Analista Sênior,41
1490,Jack Kevin Góis Ozji,Masc,28,branco,Ensino Superior,São Paulo,14,TI,Analista Pleno,14
1491,Ney de Palhares,Masc,23,pardo,Ensino Superior,Rio de Janeiro,8,TI,Analista Júnior,15
1492,Cristiano Rozeheba de Barbosa Fontes,Masc,47,pardo,Ensino Superior,Paraná,7,Compras,Analista Júnior,40
1493,Juan Posu de Arruda,Masc,32,branco,Pós graduação,Goiás,2,Recursos Humanos,Analista Pleno,30
1494,Chico Nunes de Britto,Masc,40,branco,Ensino Superior,Paraná,3,TI,Analista Pleno,37
1495,Poliana Cibele de Trindade,Fem,42,branco,Ensino Médio,Rio de Janeiro,5,Operações,Analista Pleno,37
1496,Marciano Quirino Wornernson da Paz de Oliveira,Masc,40,branco,Ensino Superior,Distrito Federal,5,Desenvolvimento de Produtos,Analista Júnior,35
1497,Túlio Kim de Albuquerque,Masc,23,branco,Ensino Superior,São Paulo,6,Compras,Analista Pleno,17
1498,Albina Karin de Vasconcelos,Fem,25,pardo,Ensino Superior,Minas Gerais,2,Marketing,Analista Sênior,23
1499,Juliano Uribe Gomes,Masc,22,pardo,Doutorado,Rio Grande do Sul,3,Desenvolvimento de Produtos,Analista Júnior,19
1502,Xerxes Fabrício de Assis Dotoso,Masc,36,branco,Ensino Superior,Sergipe,4,Operações,Analista Pleno,32
1503,Domingos Milton da Graça de Alves,Masc,28,preto,Pós graduação,São Paulo,7,Administrativo,Analista Júnior,21
1504,Wilson Juan dos Santos de Silveira,Masc,30,pardo,Mestrado,Paraná,6,Vendas,Analista Pleno,24
1505,Jairo Cícero Olshasian,Masc,30,pardo,Ensino Superior,Rio Grande do Sul,5,Recursos Humanos,Analista Pleno,25
1506,Fred de Peixoto,Masc,23,branco,Ensino Superior,Roraima,6,Vendas,Analista Sênior,17
1507,Saulo Zeca de Uchôa Tifarn,Masc,35,pardo,Ensino Superior,Tocantins,5,Compras,Analista Sênior,30
1508,Thaís da Silva Graifier,Fem,26,pardo,Pós graduação,Roraima,9,Operações,Analista Sênior,17
1509,Bartolomeu Denis Osaman de Assunção Iloson,Masc,37,branco,Mestrado,São Paulo,8,Operações,Estagiário,29
1510,João Iaman de Toledo,Masc,22,branco,Mestrado,Rio de Janeiro,4,Operações,Analista Pleno,18
1511,Ivan Aloísio Zatanipo,Masc,29,preto,Ensino Superior,Minas Gerais,4,Desenvolvimento de Produtos,Analista Júnior,25
1513,Xavier Tasazsin,Masc,30,branco,Ensino Superior,Santa Catarina,5,Operações,Analista Júnior,25
1514,Alan Flávio de Barboza,Masc,33,pardo,Ensino Superior,Pará,7,Contabilidade,Gerente,26
1515,Patrick de Medeiros Marinho da Silva,Masc,22,pardo,Mestrado,Rio Grande do Sul,4,Administrativo,Estagiário,18
1516,André do Espírito Santo Júnior,Masc,37,branco,Ensino Superior,Mato Grosso do Sul,10,Vendas,Analista Sênior,27
1517,Abílio Roberto da Paz,Masc,36,branco,Ensino Superior,Mato Grosso do Sul,0,Operações,Gerente,36
1518,Ciro de Trindade da Silva,Masc,44,pardo,Ensino Superior,Distrito Federal,10,Marketing,Analista Sênior,34
1519,Cícero Paim,Masc,35,branco,Ensino Superior,Rio de Janeiro,8,Vendas,Gerente,27
1520,Omar Xerxes de Lacerda,Masc,30,branco,Ensino Superior,Acre,5,Contabilidade,Analista Sênior,25
1521,Kauê Barnabé Nuoan Vrean,Masc,36,pardo,Doutorado,Pernambuco,4,Recursos Humanos,Analista Sênior,32
1522,Jaziel Seixas,Masc,34,pardo,Ensino Superior,Sergipe,6,Desenvolvimento de Produtos,Diretor,28
1523,Francielle Dara Ausman,Fem,46,pardo,Mestrado,Ceará,4,TI,Gerente,42
1524,Avelino Suiman Júnior,Masc,35,pardo,Ensino Superior,Minas Gerais,9,Marketing,Analista Sênior,26
1525,Adônis Michel de Sobral Dias Zukiya,Masc,23,branco,Ensino Superior,Rio de Janeiro,9,Vendas,Analista Júnior,14
1526,Tatiana Olga Câmara,Fem,32,pardo,Ensino Superior,Pernambuco,6,Recursos Humanos,Estagiário,26
1527,Yuri de Oliveira,Masc,30,branco,Mestrado,Tocantins,5,Operações,Analista Pleno,25
1528,Mariano Anizov,Masc,22,branco,Mestrado,São Paulo,8,Vendas,Analista Sênior,14
1529,Elisa da Paraíba,Fem,35,preto,Ensino Superior,Roraima,12,Contabilidade,Estagiário,23
1530,Janaína Vânia Mineiro,Fem,39,pardo,Ensino Superior,São Paulo,6,Marketing,Estagiário,33
1531,Telma Marcela Herrera,Fem,45,preto,Ensino Superior,Rio de Janeiro,1,TI,Estagiário,44
1532,Josiel dos Santos Loeni,Masc,22,pardo,Doutorado,Amapá,4,Desenvolvimento de Produtos,Analista Júnior,18
1533,Alana Meragyi,Fem,33,branco,Pós graduação,Paraná,11,TI,Analista Júnior,22
1534,Luan de Cerqueira do Espírito Santo,Masc,32,preto,Ensino Superior,Paraná,5,Contabilidade,Analista Pleno,27
1535,Anderson Ivan Rosatto Ezovodaov,Masc,20,branco,Ensino Superior,Minas Gerais,2,Operações,Analista Júnior,18
1536,Edson André de Souza,Masc,40,pardo,Pós graduação,Acre,8,Contabilidade,Analista Sênior,32
1537,Eugênio do Nascimento de Lins,Masc,30,preto,Ensino Superior,Minas Gerais,5,TI,Gerente,25
1538,Bento de Pereira,Masc,48,branco,Ensino Superior,Rio Grande do Sul,2,Contabilidade,Analista Júnior,46
1539,Mário de Alvarenga,Masc,27,pardo,Ensino Superior,Minas Gerais,4,Operações,Analista Pleno,23
1540,Wellington Avelino da Silva de Soares Júnior,Masc,27,branco,Ensino Superior,São Paulo,9,TI,Analista Júnior,18
1541,Reinaldo Diego Ozgi,Masc,25,branco,Ensino Superior,Minas Gerais,4,Operações,Analista Pleno,21
1542,Luigi Ismael de Junqueira Mahi,Masc,31,branco,Ensino Superior,Amapá,12,Administrativo,Analista Júnior,19
1543,Frederico de Farias Gomes,Masc,22,pardo,Pós graduação,Rio de Janeiro,4,Contabilidade,Analista Sênior,18
1544,Nilton Estevão Renkli,Masc,40,branco,Ensino Superior,Ceará,5,Marketing,Analista Júnior,35
1545,Jardel Juan Zea de Barbosa,Masc,44,branco,Mestrado,Rondônia,4,Marketing,Analista Júnior,40
1546,César do Espírito Santo de Ayres,Masc,26,branco,Mestrado,Paraná,7,Compras,Analista Júnior,19
1547,Martinho Gilson de Pereira,Masc,51,branco,Pós graduação,Rio Grande do Sul,7,Contabilidade,Analista Júnior,44
1548,Rose Gomes,Fem,26,branco,Ensino Superior,Rio Grande do Norte,8,Administrativo,Analista Júnior,18
1549,Benjamin de Souza,Masc,30,branco,Ensino Superior,Santa Catarina,5,Contabilidade,Gerente,25
1550,Mayra Charlene de Linhares Espuson,Fem,40,pardo,Ensino Superior,Minas Gerais,8,Operações,Analista Sênior,32
1551,Melissa Jardim de Santana da Paixão,Fem,28,branco,Doutorado,Ceará,2,Operações,Analista Sênior,26
1552,Áureo Amin,Masc,26,pardo,Doutorado,Distrito Federal,10,TI,Estagiário,16
1553,Vinícius Kim de Borges Bumeoson Ribeiro,Masc,39,preto,Doutorado,Sergipe,7,Administrativo,Analista Júnior,32
1554,Jeferson de Souza,Masc,41,branco,Pós graduação,Paraíba,7,TI,Analista Sênior,34
1556,Maurício Valter Marinho Alsison da Silva,Masc,30,pardo,Mestrado,Minas Gerais,2,Marketing,Gerente,28
1557,Camilo Semi,Masc,43,branco,Doutorado,Maranhão,8,Desenvolvimento de Produtos,Analista Júnior,35
1558,Rafael Paulo das Neves de Souza,Masc,48,branco,Ensino Médio,Paraná,4,Desenvolvimento de Produtos,Analista Sênior,44
1559,Heitor Mike de Alves Teles,Masc,54,branco,Ensino Superior,Paraná,0,TI,Analista Sênior,54
1560,Juan Ogyfaman dos Santos,Masc,48,branco,Ensino Superior,Minas Gerais,4,Administrativo,Estagiário,44
1561,César Márcio Neroer de Holanda Júnior,Masc,25,pardo,Pós graduação,Minas Gerais,5,Marketing,Analista Pleno,20
1562,Oséas Barnabé Rosatto de Silveira Terceiro,Masc,27,branco,Ensino Superior,Paraná,7,Administrativo,Gerente,20
1563,Yuri Dante de Vargas,Masc,27,pardo,Ensino Médio,Rio Grande do Sul,8,Compras,Gerente,19
1564,Jackson Paulo Umorneurnman,Masc,34,preto,Ensino Superior,São Paulo,0,Recursos Humanos,Analista Pleno,34
1565,Brenda da Silva Terceiro,Fem,22,branco,Pós graduação,Paraná,8,Desenvolvimento de Produtos,Analista Pleno,14
1566,Rodrigo Davi Ifian,Masc,29,branco,Ensino Superior,Distrito Federal,9,Desenvolvimento de Produtos,Analista Júnior,20
1567,Eugênio de Menezes,Masc,28,branco,Ensino Superior,Alagoas,1,Compras,Gerente,27
1568,Túlio Robea de Souza,Masc,36,pardo,Ensino Superior,São Paulo,7,Compras,Analista Sênior,29
1569,Zeca Tristão de Almeida Ecatuov,Masc,35,preto,Pós graduação,Santa Catarina,9,TI,Analista Júnior,26
1570,César de Lemes,Masc,32,pardo,Ensino Superior,Paraná,12,Compras,Analista Júnior,20
1571,Mateus Nisari Eypobe,Masc,38,branco,Ensino Superior,Rio de Janeiro,6,TI,Analista Pleno,32
1572,Mike de Monteiro,Masc,33,branco,Mestrado,Rio de Janeiro,5,Marketing,Analista Júnior,28
1573,Elói Omar de Alvim Bason Júnior,Masc,38,pardo,Ensino Superior,Minas Gerais,12,Desenvolvimento de Produtos,Analista Pleno,26
1574,Edilene de Chaves,Fem,35,branco,Ensino Superior,Rio de Janeiro,6,Desenvolvimento de Produtos,Analista Júnior,29
1575,Eustáquio de Brandão Iney Femeov,Masc,43,pardo,Ensino Superior,Paraná,11,Marketing,Gerente,32
1576,Matheus Bartolomeu de Godoy Terceiro,Masc,40,branco,Ensino Superior,São Paulo,6,Desenvolvimento de Produtos,Analista Júnior,34
1577,Francisco Daniel da Silva,Masc,25,branco,Ensino Superior,Santa Catarina,9,Administrativo,Analista Júnior,16
1578,Chico Bicas Beamaer Klein,Masc,22,indígena,Mestrado,Roraima,6,Operações,Analista Júnior,16
1581,Walter de Souza Raenu,Masc,21,branco,Pós graduação,São Paulo,6,Administrativo,Analista Sênior,15
1582,Edu Vaz de Azevedo,Masc,19,branco,Ensino Superior,São Paulo,5,Desenvolvimento de Produtos,Analista Pleno,14
1583,Roberto Anderson da Costa,Masc,30,branco,Ensino Superior,São Paulo,5,Contabilidade,Analista Júnior,25
1584,Arnaldo Isac Ezsurenpyson,Masc,34,branco,Pós graduação,Pará,6,TI,Gerente,28
1585,Janaína Marcela Ndewa,Fem,42,pardo,Ensino Superior,Bahia,5,TI,Analista Júnior,37
1586,Daniel Ali Tedo,Masc,44,branco,Ensino Superior,Bahia,2,Compras,Gerente,42
1587,Jairo de Pereira dos Pinhais,Masc,30,branco,Ensino Médio,São Paulo,5,Marketing,Analista Pleno,25
1588,Frederico Edu de Gusmões Sagunu,Masc,38,pardo,Ensino Superior,Rio de Janeiro,10,TI,Analista Júnior,28
1589,Cármen Angélica Roeba,Fem,29,pardo,Doutorado,Pará,2,Contabilidade,Analista Sênior,27
1590,Cristiano Tlecernce,Masc,33,branco,Mestrado,Amapá,3,Vendas,Analista Júnior,30
1591,Bernardo Fortes,Masc,30,pardo,Ensino Superior,Rio Grande do Sul,9,Marketing,Analista Pleno,21
1592,Viviane Bella de Espanha,Fem,18,pardo,Ensino Médio,Mato Grosso do Sul,2,Compras,Analista Sênior,16
1593,Valquíria Valéria de Figueira,Fem,26,pardo,Ensino Superior,Maranhão,5,Administrativo,Analista Pleno,21
1594,Osório de Ayres Júnior,Masc,37,branco,Ensino Superior,Piauí,8,TI,Gerente,29
1595,Junior de Lemes,Masc,30,branco,Ensino Superior,Acre,4,Marketing,Estagiário,26
1596,Joel Danilo Faplo,Masc,40,branco,Mestrado,Santa Catarina,2,Vendas,Analista Pleno,38
1597,Eliel Pimenta Obrimã de Cabral,Masc,28,branco,Ensino Superior,Rio de Janeiro,6,Operações,Estagiário,22
1598,Ana Madalena Barroso,Fem,27,branco,Ensino Superior,São Paulo,6,Vendas,Analista Pleno,21
1599,Moisés da Graça,Masc,47,preto,Ensino Médio,Paraná,4,Contabilidade,Gerente,43
1600,Baltazar Epacontaz,Masc,32,preto,Pós graduação,São Paulo,8,Vendas,Estagiário,24
1601,Dário de Queiroz,Masc,34,branco,Ensino Superior,Minas Gerais,4,TI,Gerente,30
1602,Talita Zoroku,Fem,19,branco,Pós graduação,Ceará,4,Desenvolvimento de Produtos,Analista Pleno,15
1603,Samila Mariana de Figueira Couto Yanazuwa,Fem,40,branco,Ensino Médio,Piauí,7,Compras,Analista Júnior,33
1604,Barnabé Jair de Moura,Masc,23,branco,Ensino Superior,Bahia,5,Administrativo,Analista Júnior,18
1605,David Robert de Figueira Brasil,Masc,22,pardo,Ensino Médio,Bahia,3,Recursos Humanos,Estagiário,19
1606,Maria Foeã,Fem,37,branco,Ensino Superior,Pernambuco,3,Contabilidade,Analista Pleno,34
1607,Zeca Breno Gemjitoza Teaozov Muennocus,Masc,44,branco,Ensino Superior,São Paulo,8,Marketing,Analista Pleno,36
1608,Gilson de Pacheco dos Santos Ape,Masc,30,branco,Ensino Superior,Paraíba,5,Recursos Humanos,Analista Sênior,25
1609,Dante Fábio Ragiru,Masc,30,branco,Ensino Superior,Amazonas,4,Contabilidade,Gerente,26
1610,Bella Gobufun de Peres,Fem,39,preto,Ensino Superior,Rio Grande do Sul,8,Contabilidade,Estagiário,31
1611,Vanda Keyla Rolocozne,Fem,30,preto,Ensino Superior,Rio Grande do Sul,5,Marketing,Analista Sênior,25
1612,Orlando Karl Schneider de Pereira,Masc,57,pardo,Ensino Superior,Santa Catarina,3,Recursos Humanos,Analista Júnior,54
1613,Vânia Maísa de Alencar da Silva Gaetsugi,Fem,44,pardo,Ensino Superior,Santa Catarina,3,Marketing,Analista Sênior,41
1614,Nathan Jangada,Masc,37,pardo,Ensino Médio,Pernambuco,9,Administrativo,Analista Júnior,28
1615,Arnaldo Mike Mineiro,Masc,30,pardo,Ensino Superior,Paraíba,5,Operações,Gerente,25
1616,Vanessa Keyla Borba,Fem,37,branco,Mestrado,Mato Grosso do Sul,2,Contabilidade,Gerente,35
1617,Táles Vinícius dos Santos,Masc,38,branco,Mestrado,Ceará,3,Vendas,Analista Pleno,35
1618,Marciano David Naves,Masc,30,pardo,Ensino Superior,Rio de Janeiro,5,Administrativo,Analista Sênior,25
1619,Rosimeire Iphocrosrern de Vieira,Fem,27,preto,Ensino Superior,Ceará,3,Administrativo,Analista Sênior,24
1620,Júlio de Maia,Masc,23,pardo,Mestrado,Roraima,7,Contabilidade,Estagiário,16
1621,Carlos Olavo Jardim,Masc,35,pardo,Mestrado,Acre,6,Compras,Analista Pleno,29
1622,Ney João Hiuchi de Cardoso,Masc,41,pardo,Ensino Superior,Paraná,12,Operações,Analista Sênior,29
1623,Orlando Kosszol,Masc,45,branco,Ensino Médio,Pernambuco,3,TI,Analista Sênior,42
1624,Breno Xerxes Oivlaca de Melo,Masc,41,pardo,Pós graduação,Rio de Janeiro,0,Operações,Analista Pleno,41
1625,Lívia do Vale,Fem,38,branco,Pós graduação,Sergipe,10,Vendas,Analista Pleno,28
1626,Geraldo Jackson da Silva de Barboza,Masc,35,pardo,Ensino Superior,Alagoas,8,Contabilidade,Analista Júnior,27
1627,Eunice da Mata,Fem,22,branco,Ensino Superior,Santa Catarina,4,Marketing,Analista Júnior,18
1628,Túlio de Alvarenga,Masc,30,pardo,Ensino Superior,Mato Grosso do Sul,3,TI,Analista Sênior,27
1629,Jackson Anakin Cilviceã Felniman,Masc,32,pardo,Ensino Superior,Rondônia,7,Contabilidade,Analista Pleno,25
1631,Alisson Filipe de Souza,Masc,18,pardo,Ensino Superior,Paraná,3,Vendas,Analista Sênior,15
1632,Clara Lana do Maranhão Coutinho Shihia,Fem,52,branco,Ensino Superior,Rondônia,3,Contabilidade,Analista Sênior,49
1633,Iago Zukayo,Masc,35,pardo,Ensino Superior,Maranhão,4,Contabilidade,Analista Pleno,31
1634,Thiago da Conceição de Antunes,Masc,38,branco,Ensino Superior,Paraná,6,TI,Analista Júnior,32
1635,Rebeca Yeda Pefu Schneider,Fem,30,pardo,Ensino Superior,Tocantins,5,Recursos Humanos,Analista Pleno,25
1636,Maria de Padilha,Fem,38,branco,Pós graduação,Tocantins,7,TI,Analista Pleno,31
1637,César de Tozetto,Masc,30,pardo,Ensino Superior,Amapá,5,Desenvolvimento de Produtos,Analista Júnior,25
1638,Geraldo da Silva,Masc,40,pardo,Ensino Superior,São Paulo,4,Desenvolvimento de Produtos,Analista Pleno,36
1639,Matheus de Pereira do Rio,Masc,34,pardo,Ensino Médio,Paraná,3,TI,Analista Júnior,31
1640,Renato Camilo Trudesiã de Paiva Trevisan,Masc,31,preto,Mestrado,Paraná,6,Desenvolvimento de Produtos,Analista Sênior,25
1641,Aloísio Iago Cavalcante,Masc,20,preto,Ensino Superior,Rio de Janeiro,4,Compras,Analista Pleno,16
1642,Elaine de Martins Seskissa Vassko,Fem,63,pardo,Doutorado,Alagoas,9,Desenvolvimento de Produtos,Gerente,54
1643,Manuel Paulo Portugal Agenonuão Frias,Masc,34,branco,Ensino Superior,Minas Gerais,4,Administrativo,Analista Pleno,30
1644,Simone de Araújo,Fem,48,pardo,Ensino Superior,Goiás,5,Recursos Humanos,Gerente,43
1645,Samuel Severino Luenliman,Masc,26,indígena,Ensino Superior,Amazonas,8,Desenvolvimento de Produtos,Analista Pleno,18
1646,Eliane Sâmia da Silva do Piauí de Pereira,Fem,45,branco,Mestrado,São Paulo,9,Administrativo,Analista Júnior,36
